Id,Exited
165217,0.9534689803660306
165218,0.9113973591163501
165219,0.559158128758796
165220,0.7185204022664784
165221,0.8553640723231078
165222,0.7548594150949124
165223,0.8956331763688187
165224,0.9086958835252859
165225,0.6151538355697429
165226,0.7189886027313581
165227,0.8205589346269381
165228,0.6647492739215919
165229,0.8130875166195707
165230,0.7874722244909375
165231,0.8659183158584605
165232,0.9670112120210685
165233,0.8808728035624844
165234,0.822383258203563
165235,0.9084762857011167
165236,0.6292099620745355
165237,0.9561648093891316
165238,0.9145920437969807
165239,0.8229025941084878
165240,0.9328505293619092
165241,0.9583438705543935
165242,0.7020751645557757
165243,0.9036880737820432
165244,0.5687493081510389
165245,0.9271087365613885
165246,0.728317387322751
165247,0.8003091316092694
165248,0.8874321918133198
165249,0.6592193119168621
165250,0.8573018388184818
165251,0.9368169177258013
165252,0.7255604231132171
165253,0.6055645143126002
165254,0.9292925043547756
165255,0.7934343100743182
165256,0.7381723229119151
165257,0.7865028684565087
165258,0.9828665093537752
165259,0.7834399407918378
165260,0.938167936095881
165261,0.5392775581564713
165262,0.6836659565589119
165263,0.9230105106332149
165264,0.9169448919644568
165265,0.97615584378948
165266,0.9633936021290352
165267,0.6986834064226264
165268,0.833409056014772
165269,0.5749736519273275
165270,0.8642601874749121
165271,0.9248041415439721
165272,0.8687565281070844
165273,0.8414173026701295
165274,0.8809824111785142
165275,0.8070262360248672
165276,0.8886950750031352
165277,0.7913205093008102
165278,0.6157504285387833
165279,0.8835842732381479
165280,0.940010273013191
165281,0.8813694993051858
165282,0.7016372082633219
165283,0.9440604672161672
165284,0.5016664063404809
165285,0.8345097209886442
165286,0.8096613475183598
165287,0.9596515159246833
165288,0.8624066136857151
165289,0.9531539645463827
165290,0.8363773278991067
165291,0.5271855286026227
165292,0.8348113350531388
165293,0.513185999117955
165294,0.932274717498637
165295,0.838432190391223
165296,0.8829375832517828
165297,0.9132281180815491
165298,0.9723671119817717
165299,0.7785451861320865
165300,0.7153205853038622
165301,0.8675188531174239
165302,0.6936203440306797
165303,0.8710405837339688
165304,0.981609998975731
165305,0.9600840005243385
165306,0.9163868028663555
165307,0.8555288193990055
165308,0.9328553024986402
165309,0.8643976532148301
165310,0.8646348654178818
165311,0.9129758797155003
165312,0.5787726099966204
165313,0.9352438859780511
165314,0.9104695200595563
165315,0.8129908621094675
165316,0.7568467156966694
165317,0.9674049477522524
165318,0.744665972437514
165319,0.8476771781451399
165320,0.91489277270876
165321,0.8771896355990336
165322,0.9597813626693733
165323,0.9116853050653293
165324,0.5537560347846978
165325,0.72923993292156
165326,0.6563805610914801
165327,0.8652951437670763
165328,0.5795029215558819
165329,0.9512333359695699
165330,0.7609869999411947
165331,0.8244553954737709
165332,0.5553090475671407
165333,0.9572300076886583
165334,0.961938244853025
165335,0.9508071981679709
165336,0.7526875714218902
165337,0.849670980273524
165338,0.7945972635129237
165339,0.7562568438177364
165340,0.9157565264293094
165341,0.8825367443504404
165342,0.945193863851215
165343,0.9434914623893993
165344,0.9524864091356354
165345,0.8272732463233519
165346,0.8293473311538674
165347,0.5972850209936604
165348,0.8816492715905695
165349,0.9261103397005558
165350,0.9592294806134262
165351,0.8749922792503364
165352,0.8861092288024857
165353,0.9501201329870974
165354,0.893048814271847
165355,0.9555115392061732
165356,0.8269232094026223
165357,0.8433056176750171
165358,0.7211309019560959
165359,0.9346315497346228
165360,0.8854693917506287
165361,0.8944353243489902
165362,0.7125061649295671
165363,0.829183860874206
165364,0.8177334630610266
165365,0.941443136172963
165366,0.9650560119609952
165367,0.6458845708851948
165368,0.8619949126405213
165369,0.5423010705216663
165370,0.777900100882677
165371,0.9576264547625678
165372,0.8277883823948402
165373,0.8812571559595979
165374,0.6736010444040876
165375,0.9376410848332746
165376,0.950265686781323
165377,0.965068900818886
165378,0.7986228452905337
165379,0.934522074003827
165380,0.8133425964478196
165381,0.7176139544035586
165382,0.963358244778915
165383,0.9599225068078344
165384,0.9047331482061154
165385,0.834583246302929
165386,0.6652478223641416
165387,0.9111512193256093
165388,0.9010602631309839
165389,0.7741764220848457
165390,0.6318310625284852
165391,0.9471504443362058
165392,0.9414942799829717
165393,0.9445451489122616
165394,0.8492751723881204
165395,0.9778917942794724
165396,0.9128662164564779
165397,0.9241413185882954
165398,0.6930020986608765
165399,0.8741614808353563
165400,0.8366045343118255
165401,0.8903385220169695
165402,0.589903301008539
165403,0.8457415984223157
165404,0.7844203709611833
165405,0.8942847148761142
165406,0.9198749311858986
165407,0.8647933685778831
165408,0.6441794314436012
165409,0.9311328280705464
165410,0.9205382932584381
165411,0.8997981065400992
165412,0.9508129745515939
165413,0.9669698327989494
165414,0.8011415517574334
165415,0.8078461706190336
165416,0.6271157996926144
165417,0.9409893967527984
165418,0.8986567786930809
165419,0.5801001927293866
165420,0.890628356083503
165421,0.5548533638309792
165422,0.9198248115657324
165423,0.9229795295967803
165424,0.9597811318542797
165425,0.540389665903814
165426,0.8217476962956084
165427,0.9327992329072661
165428,0.7452952634289385
165429,0.6439563969663921
165430,0.8222110199414926
165431,0.8181483758556147
165432,0.572880136102296
165433,0.8037460855772279
165434,0.5829433403953996
165435,0.724297061643282
165436,0.8461509592470119
165437,0.9579128230570659
165438,0.9672173999592363
165439,0.834955057504037
165440,0.5108148268494672
165441,0.5832085749147304
165442,0.827896819305858
165443,0.9637679543812708
165444,0.819946415977617
165445,0.9285044287826099
165446,0.8388165586096913
165447,0.9049936566748525
165448,0.658669636512677
165449,0.9542248677078672
165450,0.9273519071415023
165451,0.9403959560467088
165452,0.8018794636116718
165453,0.8989302605481989
165454,0.5510425027748915
165455,0.8749694979219073
165456,0.8145184963224719
165457,0.6780606353150673
165458,0.9137518577360572
165459,0.9659051827756058
165460,0.9454071488005452
165461,0.8943370625796894
165462,0.8570564980237325
165463,0.928000707716899
165464,0.75423790910843
165465,0.8564290208619656
165466,0.9473036034423098
165467,0.7718575538764186
165468,0.715232750003346
165469,0.7263378099016207
165470,0.7993036407459558
165471,0.7631598841326596
165472,0.9149722129180734
165473,0.8600742270009896
165474,0.8311049003509501
165475,0.7866360662398502
165476,0.9587589533661461
165477,0.6872198549949415
165478,0.5609943340052306
165479,0.7607314341017484
165480,0.9089008861836904
165481,0.5918552662147207
165482,0.9320217748747845
165483,0.9216144378691078
165484,0.9353845353348169
165485,0.5800956602344486
165486,0.8789067118192093
165487,0.7928485370444195
165488,0.9141658828103946
165489,0.9454034554117766
165490,0.9552608361663216
165491,0.8225252338196396
165492,0.8165517399175954
165493,0.8433369696745197
165494,0.8933270855232949
165495,0.6587820625646674
165496,0.8948172237856139
165497,0.8490147576037317
165498,0.9176116195082881
165499,0.9279541232623739
165500,0.9126084470193897
165501,0.8484534019737859
165502,0.9603253656607222
165503,0.9126188650263192
165504,0.6011478608106836
165505,0.6031471250398746
165506,0.9324327136370955
165507,0.9099473823857304
165508,0.9366653153659862
165509,0.8021210786110513
165510,0.810260269152522
165511,0.8347397966244742
165512,0.8905045811389242
165513,0.7486549282809584
165514,0.8985694177869423
165515,0.9106730410929156
165516,0.8220839459361886
165517,0.856408824160455
165518,0.913776178775232
165519,0.6430105854612354
165520,0.8668796243130426
165521,0.8979331461306272
165522,0.9346233054834601
165523,0.8772263430840381
165524,0.8820514102023356
165525,0.9107783381279176
165526,0.7551594276255786
165527,0.6918263076510661
165528,0.9540059369864065
165529,0.7981488077263931
165530,0.793918263681778
165531,0.7992034013607932
165532,0.6740970387503868
165533,0.9269558686698915
165534,0.6185276292773778
165535,0.9621063230225295
165536,0.9457835683134173
165537,0.9245399041730611
165538,0.818556615080827
165539,0.8044207991162664
165540,0.9328311202653082
165541,0.8419325246388762
165542,0.8693192080894607
165543,0.890779145266244
165544,0.9611936974183947
165545,0.6387030023829863
165546,0.7752473189391886
165547,0.9416700790201276
165548,0.8195153679318574
165549,0.9160051865708981
165550,0.8847308109834228
165551,0.974208283500483
165552,0.9082018338453001
165553,0.5420444250703425
165554,0.917670857752666
165555,0.7143721015273983
165556,0.9220363880340351
165557,0.6324760421768976
165558,0.9076301479497754
165559,0.9784114501369181
165560,0.8767656214446197
165561,0.5829021772202827
165562,0.6699928801887105
165563,0.8893098156417457
165564,0.5415881518719402
165565,0.8960737526911179
165566,0.8109803911868925
165567,0.5393625613152644
165568,0.891112613528013
165569,0.7340915736633264
165570,0.8978119000143328
165571,0.9701181808655619
165572,0.6157905094057392
165573,0.8295829907520123
165574,0.8233152571250162
165575,0.8248030480560351
165576,0.9440001427839116
165577,0.9186449927659341
165578,0.5329470088409262
165579,0.7148315105222351
165580,0.5616015910570611
165581,0.9238017275830557
165582,0.9629870245935521
165583,0.7744930405292807
165584,0.88745998036484
165585,0.5014200657044422
165586,0.5694339309520201
165587,0.9131651663222156
165588,0.6232539232332316
165589,0.6848028560587323
165590,0.7378505735049962
165591,0.8444504926216327
165592,0.9016732628974184
165593,0.9730156604966692
165594,0.9252496343399124
165595,0.7140752157472978
165596,0.9726305004186063
165597,0.9569260038270649
165598,0.8884163180005423
165599,0.7806911837402142
165600,0.969064816647085
165601,0.9070576167689889
165602,0.8902111493567797
165603,0.6456523857224783
165604,0.9846669438973886
165605,0.8987507474481315
165606,0.6172710923288995
165607,0.6172510083527083
165608,0.7587081085573033
165609,0.8555593908403143
165610,0.8823708343708975
165611,0.7980057204803797
165612,0.968202676860386
165613,0.8281028808193216
165614,0.7879962034987558
165615,0.6375655391911228
165616,0.8814261015725241
165617,0.9083610478507765
165618,0.6803736785342809
165619,0.737760877824901
165620,0.7249438046027266
165621,0.9027537768450626
165622,0.8666360712552623
165623,0.946384096038838
165624,0.9685191725991134
165625,0.5988291624438173
165626,0.9448080348906029
165627,0.8532520293318294
165628,0.9361052240985316
165629,0.6153713198076751
165630,0.6669417236422592
165631,0.9107402803028614
165632,0.8733784941145378
165633,0.9188380028046643
165634,0.9709767572846081
165635,0.8038163691201422
165636,0.9221743390009277
165637,0.6442519366287157
165638,0.8417012448368252
165639,0.9178459447381622
165640,0.8230447497309722
165641,0.8732218398646354
165642,0.8899704250375065
165643,0.639907201229673
165644,0.9769733174127675
165645,0.9070409478873805
165646,0.9554129017332551
165647,0.9365287717210034
165648,0.6027103822196437
165649,0.9068141990405651
165650,0.5571369175965802
165651,0.9278882760040157
165652,0.9463908386897893
165653,0.8341348697743082
165654,0.9338580634410496
165655,0.9601558079396311
165656,0.6784679636133261
165657,0.5167826644075119
165658,0.8400060883562992
165659,0.6991484968637056
165660,0.7985738536360474
165661,0.655646911073813
165662,0.6475232731931231
165663,0.9250240173391757
165664,0.9414298956493532
165665,0.9338400467162473
165666,0.7772790945858029
165667,0.6159824582215943
165668,0.9270884099415356
165669,0.7560261025693875
165670,0.9798423237526789
165671,0.9721665068228661
165672,0.8579195536932622
165673,0.5324622928769969
165674,0.6975691109241451
165675,0.7319555729745013
165676,0.7636216933485235
165677,0.9368765342640288
165678,0.7140955910593443
165679,0.9246411967845799
165680,0.9212689812545929
165681,0.786482476608632
165682,0.9456173047323787
165683,0.7856351254415239
165684,0.8872613873434455
165685,0.8978052718533854
165686,0.7914440035654509
165687,0.9038977308022837
165688,0.5772757549604643
165689,0.8988798179672534
165690,0.6442425498588182
165691,0.9672125598051853
165692,0.6684092273873311
165693,0.9332370445354814
165694,0.9533062079422687
165695,0.967008702693396
165696,0.7696942920530057
165697,0.9458016642705065
165698,0.8510173564742832
165699,0.8990051036068234
165700,0.8965810322910874
165701,0.5449399726643244
165702,0.8925709665597807
165703,0.7053613093628419
165704,0.9694849308405101
165705,0.9431131407728943
165706,0.7532526940468852
165707,0.9170354989166968
165708,0.6648271877021921
165709,0.9372491979826958
165710,0.8503287799976884
165711,0.9709642352779976
165712,0.9623726107289193
165713,0.9142542754232866
165714,0.736577051364243
165715,0.9648650315305393
165716,0.5434785819837578
165717,0.5771479741192387
165718,0.8243769112050712
165719,0.9503819506439471
165720,0.8624708775279076
165721,0.8022630864556406
165722,0.8382885860930622
165723,0.8709812424916347
165724,0.9012715907124973
165725,0.9347065516312056
165726,0.606346749306533
165727,0.7887690954915845
165728,0.7593241026287929
165729,0.5809961633743534
165730,0.9020628885542008
165731,0.8263704108184858
165732,0.6704529293700652
165733,0.8781357352150247
165734,0.7731199943436461
165735,0.9288829313494743
165736,0.8037077521478619
165737,0.6495911304747645
165738,0.9554769860232819
165739,0.5910771546532891
165740,0.7442407053524207
165741,0.8688363689590002
165742,0.8779314160128028
165743,0.9076852423496324
165744,0.9007752606785063
165745,0.7070687481211906
165746,0.5567983837822226
165747,0.9620065536947706
165748,0.5478693087741883
165749,0.8881679744155853
165750,0.8784014386181354
165751,0.8332512619339122
165752,0.9022601361927762
165753,0.6366796048058143
165754,0.810184644870906
165755,0.9048881597429965
165756,0.9465541554629385
165757,0.8542884538995457
165758,0.7551567437049587
165759,0.5553252969710629
165760,0.8435904851098637
165761,0.6493186604428158
165762,0.5831586131575073
165763,0.7199138579891762
165764,0.7941631968070022
165765,0.7659657553403078
165766,0.8714803609632638
165767,0.9272393509019504
165768,0.7006314439533385
165769,0.9412284262673378
165770,0.8474813881220231
165771,0.8298689524037727
165772,0.8936846108569744
165773,0.9420792226264636
165774,0.9534772436481473
165775,0.9323301910423344
165776,0.8044021773788719
165777,0.7153038465361503
165778,0.898201559567338
165779,0.8855063060586605
165780,0.649303342942618
165781,0.5899331931954297
165782,0.8671260131549902
165783,0.6899317919241628
165784,0.5134240539114558
165785,0.8413487245483408
165786,0.8186060632109606
165787,0.9437303822043258
165788,0.7276368753273212
165789,0.7290855048257876
165790,0.6645795885429865
165791,0.9327685670630655
165792,0.9426491105770389
165793,0.8779646477465602
165794,0.9108076597492164
165795,0.7907853066703368
165796,0.9152667978800315
165797,0.9091210152535405
165798,0.5354954007757942
165799,0.6808610606082784
165800,0.7391869612086275
165801,0.6369511111260084
165802,0.9016979786763758
165803,0.9712668560616932
165804,0.7551250001477254
165805,0.6878086544972647
165806,0.9636437640441835
165807,0.9554597537389807
165808,0.5217836700451735
165809,0.918931380362466
165810,0.7919953438496196
165811,0.9094753920954917
165812,0.6170664276332731
165813,0.8589923807540747
165814,0.9256263895595479
165815,0.974917026489768
165816,0.8679692606433709
165817,0.9536486153354939
165818,0.8011552544548003
165819,0.7539959393458775
165820,0.8498578679987708
165821,0.79746440881547
165822,0.9547865958773702
165823,0.9212701543226685
165824,0.6367483407417841
165825,0.7693005214622858
165826,0.8710332546556768
165827,0.5728551337730621
165828,0.9669022511152224
165829,0.5447980456633574
165830,0.8542970605564422
165831,0.7881636979584381
165832,0.9413143386950256
165833,0.9426365800718224
165834,0.898316953698717
165835,0.8642240442461192
165836,0.9529028406506637
165837,0.8120121487746184
165838,0.9394249947406849
165839,0.8084214273214749
165840,0.817140350305934
165841,0.9198562030169991
165842,0.9335522066804501
165843,0.8727328994671534
165844,0.8473549073651626
165845,0.8413366394660401
165846,0.9325034850733299
165847,0.9711129479084635
165848,0.9123590147084557
165849,0.9735375828150629
165850,0.796311642327188
165851,0.8547855284984891
165852,0.6353034575944114
165853,0.9471200976389247
165854,0.8645895705760901
165855,0.8297829291384273
165856,0.8873506798334899
165857,0.8240044177385158
165858,0.8560991581312091
165859,0.9784763358925868
165860,0.9596435273351933
165861,0.7339986876958868
165862,0.9542361951520949
165863,0.9304692827273905
165864,0.7862938641075428
165865,0.6580386084686278
165866,0.9048817105246398
165867,0.6103926921524052
165868,0.6046985631835978
165869,0.9400551040578773
165870,0.9061045078565434
165871,0.6598827677781064
165872,0.7904820550360276
165873,0.8636001058590764
165874,0.9478515408039542
165875,0.921836112520592
165876,0.6788409277629139
165877,0.5027266239267977
165878,0.8504638001621738
165879,0.8876953851091149
165880,0.7650504018852615
165881,0.7995571354965255
165882,0.6889076676653175
165883,0.9257530148374411
165884,0.7071840176735082
165885,0.5819305521556605
165886,0.9436491587913137
165887,0.5706784496423652
165888,0.6655250249068898
165889,0.9343674381577645
165890,0.8032321165942986
165891,0.8004012550950886
165892,0.9118471824246316
165893,0.6756849559082974
165894,0.5319435884407685
165895,0.9213827112584112
165896,0.5442573872909027
165897,0.931986234336238
165898,0.8457885869892896
165899,0.689241616655746
165900,0.9130843537514185
165901,0.9096324250035845
165902,0.8681055536961677
165903,0.9309320945123554
165904,0.8908191470959589
165905,0.771770630271615
165906,0.9069673751454019
165907,0.9686890030720658
165908,0.7266725661595932
165909,0.8267457395678423
165910,0.8773287997259213
165911,0.9367504591800822
165912,0.7798746632648069
165913,0.937611249201579
165914,0.7813756757563695
165915,0.8410852087104672
165916,0.6886222959031459
165917,0.8447954341130357
165918,0.6214362333293998
165919,0.9410985161787704
165920,0.7076157637866577
165921,0.9327369859618629
165922,0.9372184652686437
165923,0.9344672903079662
165924,0.9706052822262881
165925,0.8450157542326772
165926,0.9611182281043263
165927,0.8805182271429757
165928,0.7032487964262593
165929,0.9486081618021864
165930,0.5668234541167106
165931,0.9423483985092823
165932,0.5225630147099626
165933,0.7821587006699333
165934,0.8160005450367958
165935,0.8701820194738942
165936,0.7846888676008473
165937,0.908645787873533
165938,0.5459039843203893
165939,0.8248093580514844
165940,0.7247706017328197
165941,0.9013813611478625
165942,0.9707636156879823
165943,0.5616324284978405
165944,0.6441412873885004
165945,0.904411351264085
165946,0.6225579321589069
165947,0.932694148552522
165948,0.8700606866911518
165949,0.9081413837171475
165950,0.8452506031899647
165951,0.6276603955094512
165952,0.7266338299268431
165953,0.9406603668424929
165954,0.7623256684989465
165955,0.8520684345518046
165956,0.5201432290173758
165957,0.9440850432355928
165958,0.9227031513184211
165959,0.9473773146327867
165960,0.9354712042596431
165961,0.8741098035400067
165962,0.6266842052493115
165963,0.5841944097838019
165964,0.9133994965775418
165965,0.9456032844420718
165966,0.56920802642429
165967,0.9056466335864535
165968,0.8804657139819052
165969,0.8382058829804836
165970,0.620204163468018
165971,0.5492021346122988
165972,0.6797254472703591
165973,0.8421448275506314
165974,0.9117578833528834
165975,0.5486746159787249
165976,0.959675450771663
165977,0.9026210224782562
165978,0.5754827698069909
165979,0.6594677308076978
165980,0.9755021452374686
165981,0.7481848089989804
165982,0.8091712408936529
165983,0.9007038698643294
165984,0.8627408427743903
165985,0.8197799285980432
165986,0.9131721499987556
165987,0.7799455117126867
165988,0.8323309416885627
165989,0.9148404417946805
165990,0.7318796362877078
165991,0.7138872841030857
165992,0.658403640563084
165993,0.7560862138056451
165994,0.8021871519451241
165995,0.7328851591212197
165996,0.8519483526391239
165997,0.5098013824860582
165998,0.8618797482425018
165999,0.8569900795177718
166000,0.746082315597492
166001,0.876913059803553
166002,0.71891171752486
166003,0.9603355541342935
166004,0.9481373612760924
166005,0.8453026250943675
166006,0.8088040205500203
166007,0.9415733165448601
166008,0.955047435019125
166009,0.5954425267573037
166010,0.6866840019708056
166011,0.9333717321772821
166012,0.9203991575271371
166013,0.7801660224107851
166014,0.7099522685607196
166015,0.7968361303323859
166016,0.5448386663895707
166017,0.8521913844689266
166018,0.7753172976894791
166019,0.94307273825913
166020,0.9263650772912478
166021,0.8001160522021714
166022,0.9000142914914625
166023,0.911734001025853
166024,0.7511358721445185
166025,0.9588252814123756
166026,0.8447442247440669
166027,0.9186421903989104
166028,0.5942161643891481
166029,0.8722589494184814
166030,0.9053749267568336
166031,0.649674647275126
166032,0.7815955005180882
166033,0.8776091010623103
166034,0.9779010052203578
166035,0.6610076798662079
166036,0.9536596191523338
166037,0.6264169673566575
166038,0.9431346170846059
166039,0.9678761735406433
166040,0.6048255587175843
166041,0.9550808417693005
166042,0.9606502175542642
166043,0.9108897838037335
166044,0.9267139082596785
166045,0.693840220791399
166046,0.5041283057676387
166047,0.9696442872925769
166048,0.8813786039493314
166049,0.7501888965807959
166050,0.850695209186537
166051,0.9443918875338748
166052,0.6219599345464714
166053,0.7489803734261649
166054,0.9247894194014944
166055,0.6415609529418473
166056,0.788061630572324
166057,0.9146283111273289
166058,0.6061060157830328
166059,0.7510538885010032
166060,0.7813885488520195
166061,0.756735599943124
166062,0.9828004368597018
166063,0.5374481578994126
166064,0.9375700159964504
166065,0.5087039848299474
166066,0.9486652153349096
166067,0.8196341946013672
166068,0.5883710310230659
166069,0.899904393589833
166070,0.6763782257104326
166071,0.9498900571104854
166072,0.8236214237030661
166073,0.8227648611184702
166074,0.8204320041247408
166075,0.6731239981102919
166076,0.5993509792037613
166077,0.9562745519155766
166078,0.7313791234748054
166079,0.8060709352763337
166080,0.6872658310145163
166081,0.8487692346204007
166082,0.7460450622383517
166083,0.6906722198378451
166084,0.8343101405464054
166085,0.8699775459507805
166086,0.8341263410001687
166087,0.8267511518359876
166088,0.6888582283724519
166089,0.8981423151325293
166090,0.7680474560485961
166091,0.8398161328422212
166092,0.8966759457512273
166093,0.9445017314202777
166094,0.5034481276999118
166095,0.9524329006733067
166096,0.8405300511646203
166097,0.938719880901906
166098,0.7741522852377729
166099,0.8024668131837112
166100,0.8709833230472126
166101,0.8682055883129569
166102,0.8953413068412729
166103,0.9265048200518318
166104,0.818450933782118
166105,0.8915127447591157
166106,0.5997663400590212
166107,0.75979289699862
166108,0.621470530749368
166109,0.7983007705071586
166110,0.9072512934730699
166111,0.902090608808888
166112,0.8832612934716317
166113,0.9501496835887188
166114,0.8435216050671448
166115,0.8678784822604284
166116,0.8740269757683797
166117,0.9414973320879823
166118,0.8266700783066716
166119,0.9608663629844401
166120,0.9315873066605945
166121,0.9112337177513983
166122,0.8853381448926938
166123,0.9288248249424754
166124,0.8843856933706142
166125,0.6061422438826123
166126,0.945377991761744
166127,0.849453586478504
166128,0.9626817954391614
166129,0.6181292652188815
166130,0.5082447135631408
166131,0.7553269815180184
166132,0.5056134037555677
166133,0.7026871285557106
166134,0.8076898077472869
166135,0.6810568621949711
166136,0.8953005548777803
166137,0.7641341018419564
166138,0.892641621702042
166139,0.7009904762570912
166140,0.7578932117804602
166141,0.9500314564558844
166142,0.8703092153417872
166143,0.849923202570355
166144,0.8213843274740485
166145,0.9736998038624111
166146,0.9383807594806026
166147,0.8400122105985331
166148,0.8750085911028777
166149,0.926544257042026
166150,0.9426258047604448
166151,0.680313253154839
166152,0.9291333154461108
166153,0.8677118901185984
166154,0.9602231270294902
166155,0.7295764640191658
166156,0.9439205394085546
166157,0.821685234066193
166158,0.8335638264109367
166159,0.5249254717236612
166160,0.9662639503493213
166161,0.9264081982357856
166162,0.8177383917039929
166163,0.969214876891344
166164,0.9538927023098029
166165,0.8080939899669075
166166,0.8946807864159904
166167,0.782572940373467
166168,0.9762793255787002
166169,0.9412510576279588
166170,0.5762226449419532
166171,0.9096291933283949
166172,0.6076299061176142
166173,0.8090223147528419
166174,0.8984999732424386
166175,0.9189034358169057
166176,0.9522293620988083
166177,0.601602139559955
166178,0.746698452584834
166179,0.8077281703023677
166180,0.95687674749726
166181,0.8045160623258509
166182,0.6774962980441059
166183,0.6829299815633404
166184,0.8866860108119736
166185,0.9403022484720159
166186,0.8179643217432568
166187,0.7390579967262156
166188,0.8424960341704859
166189,0.9566010291468512
166190,0.8923823501330295
166191,0.818340923586814
166192,0.8540368356497513
166193,0.6763359903082424
166194,0.8483492901883027
166195,0.5222190108534464
166196,0.7074395984157054
166197,0.5397953134503695
166198,0.872919968421941
166199,0.9569688695275627
166200,0.8759712867936004
166201,0.8385057663423197
166202,0.9443037041954183
166203,0.9606472830880805
166204,0.8217819624321764
166205,0.53077806134123
166206,0.6058513166425221
166207,0.7514149239012083
166208,0.5889339230394602
166209,0.8979094536809458
